Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,KUIC Radio - Parking Lot,500 Catherine St,At Davis St,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,1,,1 SP Inductive,Non-Networked,,GPS,38.355867,-121.9862,2024-07-11,25517,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Citrus Heights City Hall,6360 Fountain Square Dr,Stations at rear and entrance,Citrus Heights,CA,95621,,916-725-2448,E,,Public,24 hours daily,,,,,,4,,1 SP Inductive,Non-Networked,,GPS,38.682605,-121.297614,2022-08-10,25519,2023-02-14 15:54:11 UTC,LG,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,38.72799,-120.828,2024-01-09,25522,2024-01-31 22:07:01 UTC,LG,,,2004-05-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,El Dorado Transit Park & Ride,4640 Post St,,El Dorado Hills,CA,95762,,530-642-5383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.6476,-121.067,2024-01-09,25523,2024-01-31 22:07:01 UTC,LG,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CVS Pharmacy,8455 Auburn-Folsom Rd,At Douglas Blvd,Granite Bay,CA,95746,,916-791-1189,E,,Public,8am-10pm daily,,,,,,1,,,Non-Networked,,GPS,38.74453,-121.17,2023-08-10,25527,2024-01-31 22:07:01 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.618066,-121.334337,2024-08-15,25610,2024-08-15 19:57:12 UTC,P,,,2004-07-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rio Vista City Hall,1 Main St,,Rio Vista,CA,94571,,707-374-6451,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.15485,-121.69,2024-07-11,27302,2024-07-11 19:05:43 UTC,LG,,,2006-08-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fairfield City Hall,1000 Webster St,,Fairfield,CA,94533,,707-428-7414,E,,Public,24 hours daily; 2 hour limit,,,,,,2,,,Non-Networked,,200-8,38.25281,-122.044229,2024-08-15,27328,2024-08-15 19:57:12 UTC,LG,,,2012-08-27,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Central Terminal Area (CTA) - P1,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.944761,-118.399767,2024-08-15,28007,2024-08-15 19:57:12 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,$2 service fee + $0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Burlington International Airport,1200 Airport Dr,1st Floor Parking Garage,South Burlington,VT,05403,,802-863-2874  802-865-7571,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,44.469281,-73.154972,2023-09-14,32973,2024-01-31 22:07:01 UTC,LG,,,2004-01-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,City of Lacey - City Hall Parking,420 College St,"At 3rd Ave SE, next to police station",Lacey,WA,98503,,360-491-3214,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,47.044011,-122.822404,2023-01-10,33351,2023-02-14 15:54:11 UTC,LG,,,2018-01-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free; 3 hour maximum charging session,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Oregon Museum of Science and Industry (OMSI) - South Parking Lot,1945 SE Water Ave,Under solar canopy in east parking lot,Portland,OR,97214,,800-955-6674,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,GPS,45.508396,-122.664667,2023-07-11,33378,2024-01-31 22:07:01 UTC,P,,,2008-10-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,39.15,-123.2091,2023-06-12,33544,2024-01-31 22:07:01 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nut Tree Village,1651 E Monte Vista Ave,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,1 SP Inductive,Non-Networked,,200-9,38.368755,-121.961192,2024-07-11,33545,2024-07-11 19:05:43 UTC,P,,,2008-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,4th and G Plaza Public Parking Garage,817 4th St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,6am-2am daily,,,,,,2,,,Non-Networked,,GPS,38.54643,-121.7388,2024-05-09,33555,2024-05-09 20:32:20 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2023-01-10,33556,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,7,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,For guests/workers only,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2024-08-15,33558,2024-08-15 19:57:12 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,,Davis,CA,95618,,530-753-4900,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,200-9,38.569412,-121.721373,2023-05-03,33559,2024-01-31 22:07:01 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lakewood Center Mall,4500 Silva St,Located near Nordstrom Rack,Lakewood,CA,90712,,562-531-6707,E,,Public,5am-10pm daily,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2023-05-03,33564,2024-01-31 22:07:01 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,1,,,Non-Networked,,GPS,37.94495,-122.5096,2023-05-03,33690,2024-01-31 22:07:01 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,GPS,37.7136,-122.2087,2023-06-12,33695,2024-01-31 22:07:01 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Seattle-Tacoma International Airport - General Parking,17801 Pacific Hwy S,"5th floor parking garage; rows D, G, and I",Seattle,WA,98188,,206-787-5388,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,68,,,Non-Networked,,200-8,47.443377,-122.296229,2023-12-13,33717,2024-01-31 22:07:01 UTC,P,,,2010-03-01,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Champaign - Hill Street Parking Deck,123 W Hill St,"From Neil St head west on Hill or enter the deck from Randolph St between Church and Hill. Four charging stations on 3rd floor, east end of parking deck.",Champaign,IL,61820,,217-403-4700,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,GPS,40.119161,-88.244185,2024-09-12,33921,2024-09-12 16:47:34 UTC,LG,,,2009-01-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Discovery Center of Idaho,131 W Myrtle St,,Boise,ID,83702,,208-343-9895,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.608009,-116.197968,2022-05-05,34106,2024-11-11 20:33:39 UTC,P,,,2017-04-20,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,,Fairfield,CA,94533,,707-434-3800,E,,Public,24 hours daily,,,,,,2,,2 Tesla Conductive,Non-Networked,,GPS,38.2482,-122.0678,2024-07-11,35146,2024-07-11 19:05:43 UTC,LG,,,2009-05-01,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,LINCOLN CITY TAFT DUAL 1,1226 SW 50th St,,Lincoln City,OR,97367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.928439,-124.015824,2024-12-09,35258,2024-12-09 00:51:05 UTC,,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MGE WILLY ST E,1221 Williamson St,In Parking Lot by Front Door,Madison,WI,53703,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.083979,-89.363091,2024-12-09,35290,2024-12-09 00:36:40 UTC,,,,2009-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LBCC LBCC DUAL 2,Ellingson Rd SW,,Albany,OR,97321,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.586123,-123.115389,2024-12-09,35480,2024-12-09 00:50:24 UTC,,,,2009-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,35.249929,-120.689683,2023-05-03,35560,2024-01-31 22:07:01 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2024-07-11,35561,2024-07-11 19:05:43 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Avista Corp,1411 E Mission Ave,,Spokane,WA,99252,,509-489-0500,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,2,,,Non-Networked,,GPS,47.673347,-117.388933,2023-06-12,35620,2024-01-31 22:07:01 UTC,P,,,2010-04-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Steam Plant Parking,130 S Post St,,Spokane,WA,99201,,800-227-9187,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,47.65579218,-117.4236637,2023-04-06,35621,2024-01-31 22:07:01 UTC,P,,,2010-04-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Kum & Go #4110,2110 Guthrie Ave,,Des Moines,IA,50317,,515-265-2535,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.615759,-93.57875,2024-05-09,35840,2024-05-09 20:32:20 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kum & Go #570,5800 Northglenn Dr,,Johnston,IA,50131,,515-276-1730,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.682385,-93.698315,2024-05-09,35841,2024-05-09 20:32:20 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,TUCSON RENTAL OFF NETWORK 1,9855 E Speedway Blvd,-Station located in front of main office,Tucson,AZ,85748,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.236156,-110.781792,2024-12-09,36343,2024-12-09 00:30:02 UTC,,,,2010-05-15,,,,,J1772 NEMA515,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Element Hotels - Ewing,1000 Sam Weinroth Rd,,Ewing,NJ,08628,,609-671-0050,T,2024-12-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,40.286518,-74.807516,2024-10-11,36368,2024-10-11 18:09:31 UTC,P,,,2010-05-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Lane Community College,4000 E 30th Ave,Under solar canopy; Lot B,Eugene,OR,97405,,541-463-3000,E,,Public,"Employee, student, and visitor use only; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,10,10,,,Non-Networked,,200-9,44.009797,-123.033213,2023-09-14,36371,2024-01-31 22:07:01 UTC,LG,,,2010-09-05,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,true,,,,,,,,,true,
ELEC,BROOKFIELD PROP 300 CLAY STAT1,300 Clay St Allen Ctr Garage,1st floor garage,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.756604,-95.372854,2024-12-09,36378,2024-12-09 00:59:48 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Goleta Mechanics Bank,5956 Calle Real,,Goleta,CA,93117,,805-967-0451,T,2022-03-31,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,200-9,34.44198,-119.829553,2022-01-10,36610,2022-02-10 19:42:29 UTC,P,,,2010-07-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,BANK,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,Located on east center ramp 4th floor,Chicago,IL,60611,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,2024-12-09,36619,2024-12-09 00:30:03 UTC,,,,2011-02-15,,,,,J1772 NEMA515,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City of Spartanburg - Municipal Parking Garage,100 Dunbar St,Located in the parking garage between Magnolia and N Church Street,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.950136,-81.93279,2023-06-12,36709,2024-01-31 22:07:01 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Spartanburg - Municipal Parking Garage,130 E Saint John St,,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,34.951926,-81.931714,2023-06-12,36710,2024-01-31 22:07:01 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Union Town Hall,101 Sharpe Ave,Sharpe Ave and N Herndon St,Union,SC,29379,,864-429-1700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.715982,-81.624616,2024-06-13,36711,2024-06-13 17:18:06 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Whole Foods Market,350 Grasmere Ave,,Fairfield,CT,06824,,203-319-9544,T,2023-10-23,TEMPORARILY UNAVAILABLE (Public),8am-10pm daily; for customer use only; see inside for access,,,,,,2,,,Non-Networked,,GPS,41.157925,-73.240315,2023-04-06,36923,2024-01-31 22:07:01 UTC,P,,,2011-06-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,GROCERY,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Propark America - Omni Hotel Chapel Square Garage,155 Temple St,Located on first floor of garage,New Haven,CT,06510,,203-781-8030,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,41.305794,-72.927405,2023-05-03,36924,2024-01-31 22:07:01 UTC,P,,,2010-12-15,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,New London Parking Authority - Water Street Public Parking Garage,160 Water St,Located outside off entrance from Water St and inside upon entering garage,New London,CT,06320,,860-443-1775,E,,Public,Restricted to garage hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,2,4,,1 Conductive 120V,Non-Networked,,GPS,41.355486,-72.093784,2024-04-14,36928,2024-04-14 22:11:34 UTC,LG,,,2013-07-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Park 'N Fly - Bradley International Airport,1186 South St,,Suffield,CT,06078,,800-218-1297,E,,Public,24 hours daily; pay lot; see attendant for access; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,200-9,41.951328,-72.663078,2024-06-13,36932,2024-06-13 17:18:06 UTC,P,,,2011-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,AIRPORT,,,,,,,Free with valet,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,GTC HORIZON MAINLOT,4940 88th Avenue,,Kenosha,WI,53144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.592469,-87.915847,2024-12-09,36949,2024-12-09 00:54:43 UTC,,,,2010-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MGE GREENWAY STAT,1611 Aspen Commons,In front of Biaggi's,Middleton,WI,53562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.091229,-89.52884,2024-12-09,36951,2024-12-09 00:35:54 UTC,,,,2010-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Baker Electric Building,7100 Euclid Ave,Euclid Avenue and E 71st St,Cleveland,OH,44103,,216-407-7580,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.503373,-81.639054,2022-07-12,37097,2024-11-11 15:03:26 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,McDonald's,116 5th Ave,,Huntington,WV,25703,,304-522-6280,E,,Public,24 hours daily; for customer use only; see inside for access,,,,,,2,,,Non-Networked,,GPS,38.417603,-82.456866,2023-09-14,37104,2024-01-31 22:07:01 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Agilix Solutions,2023 Westport Center Dr,,St. Louis,MO,63146,,314-569-3122,E,,Public,24 hours daily; employee and visitor use only,,,,,,1,,,Non-Networked,,200-8,38.694036,-90.4218,2023-08-10,37166,2024-01-31 22:07:01 UTC,P,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,
ELEC,HILLSBORO OR MAIN ST 1,150 E Main St,In Front of City Hall,Hillsboro,OR,97123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.522609,-122.988535,2024-12-09,37170,2024-12-09 00:50:23 UTC,,,,2010-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HILLSBORO OR ITF EV-8,253 SE 8th Ave,,Hillsboro,OR,97123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.520533,-122.978089,2024-12-09,37171,2024-12-09 01:18:33 UTC,,,,2010-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BELLEVUE BELLEVUE CH 1,450 110th Ave NE,Visitor Parking. First Left-hand Turn.,Bellevue,WA,98004,,888-758-4389,T,2024-06-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614744,-122.193162,2024-12-09,37181,2024-12-09 00:54:40 UTC,,,,2010-12-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Oregon Museum of Science and Industry (OMSI) - North Parking Lot,1945 SE Water Ave,Near building in north parking lot,Portland,OR,97214,,800-955-6674,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,GPS,45.509326,-122.666392,2023-07-11,37651,2024-01-31 22:07:01 UTC,P,,,2008-10-15,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Liberty Park,520 E,520 East. Liberty Park west side loop. Road parking stall near the north end of the tennis courts,Salt Lake City,UT,84119,,801-535-6630,E,,Public,24 hours daily; maximum session time of 4 hours,,,,,,4,,,Non-Networked,,GPS,40.74686,-111.876,2024-11-06,37655,2024-11-06 19:40:58 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
