Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,geometry,index_right,GEOID_20,TRACT_20_N,AREA_SQMI
ELEC,400 Fairview - Tesla Destination,400 Fairview Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.622544,-122.333913,2024-07-01,116129,2024-10-16 16:58:41 UTC,P,,,2016-01-12,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.333913 47.622544),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Fairmont Olympic Hotel - Seattle - Tesla Destination,411 University St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,7.0,,,Non-Networked,,200-8,47.608197,-122.334028,2024-07-01,116130,2024-10-16 16:58:41 UTC,P,,,2015-04-28,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.334028 47.608197),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,Residence Inn by Marriott Seattle University Distric - Tesla Destination,4501 12th Ave NE,,Seattle,WA,98105,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.661869,-122.315415,2024-07-01,116131,2024-10-16 16:58:41 UTC,P,,,2017-04-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.315415 47.661869),71.0,53033005306,Census Tract 53.06,0.0774042290122
ELEC,Hampton Inn and Suites Seattle-Downtown - Tesla Destination,500 5th Ave N,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625675,-122.346886,2024-07-01,116132,2024-10-16 16:58:41 UTC,P,,,2017-05-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.346886 47.625675),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,Four Points by Sheraton Downtown Seattle Center - Tesla Destination,601 Roy St,,Seattle,WA,98109,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.625378,-122.344596,2024-07-01,116133,2024-10-16 16:58:41 UTC,P,,,2017-05-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.344596 47.625378),100.0,53033007203,Census Tract 72.03,0.223786334359
ELEC,Hotel Max - Tesla Destination,620 Stewart St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.614141,-122.336357,2024-07-01,116134,2024-10-16 16:58:41 UTC,P,,,2014-08-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336357 47.614141),102.0,53033007302,Census Tract 73.02,0.120837970105
ELEC,Shafer Baillie Mansion Bed & Breakfast - Tesla Destination,907 14th Ave E,,Seattle,WA,98112,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.627047,-122.314961,2024-07-01,116135,2024-10-16 16:58:41 UTC,P,,,2015-07-10,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.314961 47.627047),87.0,53033006500,Census Tract 65,0.443076279769
ELEC,Four Seasons Hotel Seattle - Tesla Destination,99 Union St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.607651,-122.339418,2024-07-01,116136,2024-10-16 16:58:41 UTC,P,,,2017-05-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339418 47.607651),119.0,53033008101,Census Tract 81.01,0.211574177716
ELEC,ALLEN INSTITUTE SOUTH,615 Westlake Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625077,-122.339032,2024-12-09,120879,2024-12-09 00:37:55 UTC,,,,2019-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.339032 47.625077),100.0,53033007203,Census Tract 72.03,0.223786334359
ELEC,T-MOBILE PARK GRIFFEY,1518 1st Ave S,,Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.589593,-122.332945,2024-12-09,121549,2024-12-09 01:00:21 UTC,,,,2019-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332945 47.589593),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,Washington Athletic Club Garage - Tesla Destination,1325 6th Ave,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,5.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.609629,-122.333133,2024-07-01,122581,2024-10-16 16:58:41 UTC,P,,,2019-01-29,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.333133 47.609629),121.0,53033008200,Census Tract 82,0.145086297145
ELEC,188 BLAINE ATRIUM4,1818 Fairview Ave East,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635213,-122.325845,2024-12-09,122773,2024-12-09 01:00:16 UTC,,,,2019-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.325845 47.635213),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,188 BLAINE ATRIUM3,1823 Eastlake Ave E,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635119,-122.325866,2024-12-09,122774,2024-12-09 01:00:16 UTC,,,,2019-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.325866 47.635119),88.0,53033006600,Census Tract 66,0.752186307628
ELEC,VIDA APARTMENTS VIDA 1,1205 NE 66th ST,West end level P1,Seattle,WA,98115,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.678055,-122.314119,2024-12-09,143575,2024-12-09 01:00:51 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.314119 47.678055),31.0,53033002600,Census Tract 26,0.480588562386
ELEC,DC CORRIDOR WOODLAND ZOO DC,750 N 50th St,-Close to South Entrance,Seattle,WA,98103,,888-758-4389,T,2023-04-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.66547,-122.350292,2024-12-09,145151,2024-12-09 00:44:27 UTC,,,,2019-09-12,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.350292 47.66547),42.0,53033003500,Census Tract 35,0.496013460893
ELEC,Broadway Market,401 Broadway E,,Seattle,WA,98102,,888-264-2208,T,2024-09-18,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.622517,-122.321407,2024-12-09,145257,2024-12-09 02:48:14 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.321407 47.622517),104.0,53033007403,Census Tract 74.03,0.0457733969361
ELEC,The Terminal at Ballard,907 Nw Ballard Way,,Seattle,WA,98107,,888-264-2208,T,2024-09-18,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.662307,-122.369715,2024-12-09,145258,2024-12-09 02:49:19 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.369715 47.662307),60.0,53033004703,Census Tract 47.03,0.518966477066
ELEC,Safeway 7300 Roosevelt Way Ne,7300 Roosevelt Way Ne,,Seattle,WA,98115,,888-264-2208,T,2024-09-18,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.682581,-122.317165,2024-12-09,145259,2024-12-09 02:49:12 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.317165 47.682581),31.0,53033002600,Census Tract 26,0.480588562386
ELEC,AMC Loews Oak Tree 6,10006 Aurora Ave N,,Seattle,WA,98133,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.701876,-122.343075,2024-12-09,145260,2024-12-09 02:48:07 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.343075 47.701876),18.0,53033001300,Census Tract 13,0.455909843882
ELEC,Simon Northgate Mall,401 NE Northgate Way,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.70846,-122.32489,2024-12-09,146948,2024-12-09 02:56:22 UTC,,,,2019-10-12,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.32489 47.70846),16.0,53033001201,Census Tract 12.01,0.389256974683
ELEC,KW RADIUS RADIUS 1,400 Boren Ave N,Garage on open from 9 am to 5 pm Located in parking garage. Entrance is around back in alley way. First level of parking spaces 10-12,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622575,-122.335481,2024-12-09,147397,2024-12-09 01:06:39 UTC,,,,2019-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.335481 47.622575),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,"Walgreens - Seattle, WA #4157",859 NE Northgate Way,,Seattle,WA,98125,,800-663-5633,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7084377,-122.3179225,2024-12-09,147708,2024-12-09 00:18:03 UTC,,,,2015-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3179225 47.7084377),17.0,53033001202,Census Tract 12.02,0.317132471185
ELEC,South Building,10215 Greenwood Ave. North,,Seattle,WA,98133,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7033895,-122.3558363,2024-12-09,147711,2024-12-09 00:19:39 UTC,,,,2012-02-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3558363 47.7033895),23.0,53033001702,Census Tract 17.02,0.494263507339
ELEC,The Commons at Ballard,"5621 22nd Avenue, NW",,Seattle,WA,98107,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6699634,-122.3847489,2024-12-09,147727,2024-12-09 00:26:54 UTC,,,,2015-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.50/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,,,,,,,,,,False,,POINT (-122.3847489 47.6699634),58.0,53033004701,Census Tract 47.01,0.288908305896
ELEC,Central Co-op,1600 East Madison Street,,Seattle,WA,98122,,800-663-5633,T,2023-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6154894,-122.3110069,2024-12-09,147731,2024-12-09 00:18:24 UTC,,,,2012-02-24,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3110069 47.6154894),114.0,53033007901,Census Tract 79.01,0.103173048036
ELEC,Juxt,"810 Dexter Ave., North",,Seattle,WA,98109,,800-663-5633,T,2022-11-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6266892,-122.341933,2024-12-09,147733,2024-12-09 00:25:33 UTC,,,,2013-09-03,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.341933 47.6266892),90.0,53033006702,Census Tract 67.02,0.117659119443
ELEC,Amelia / Sea76,501 Fairview Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6233435,-122.334684,2024-12-09,147734,2024-12-09 00:06:31 UTC,,,,2018-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.334684 47.6233435),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Troy Block,300 Boren Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,9.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6211672,-122.3354501,2024-12-09,147737,2024-12-09 00:26:55 UTC,,,,2016-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3354501 47.6211672),103.0,53033007303,Census Tract 73.03,0.121046989548
ELEC,Hill 7 Station,1099 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,7.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6164918,-122.3324879,2024-12-09,147743,2024-12-09 00:06:25 UTC,,,,2011-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3324879 47.6164918),102.0,53033007302,Census Tract 73.02,0.120837970105
ELEC,531628  2201 Westlake,2201 Westlake Avenue,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.61809006,-122.33892,2024-12-09,147745,2024-12-09 00:07:58 UTC,,,,2018-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.33892 47.61809006),99.0,53033007202,Census Tract 72.02,0.108330308181
ELEC,531622  818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6156458,-122.3350555,2024-12-09,147746,2024-12-09 00:07:59 UTC,,,,2019-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3350555 47.6156458),102.0,53033007302,Census Tract 73.02,0.120837970105
ELEC,818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6156458,-122.3350555,2024-12-09,147747,2024-12-09 00:07:59 UTC,,,,2017-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3350555 47.6156458),102.0,53033007302,Census Tract 73.02,0.120837970105
ELEC,531604  600 Broadway,600 Broadway,,Seattle,WA,98122,,800-663-5633,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6078691,-122.3196562,2024-12-09,147750,2024-12-09 00:06:30 UTC,,,,2016-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3196562 47.6078691),126.0,53033008600,Census Tract 86,0.274643330558
ELEC,Dimension Seattle,225 Cedar Street,,Seattle,WA,98121,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6166344,-122.3495259,2024-12-09,147755,2024-12-09 00:19:44 UTC,,,,2012-02-07,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3495259 47.6166344),117.0,53033008003,Census Tract 80.03,0.0761178443377
ELEC,Inn At The Market,86 Pine Street,,Seattle,WA,98101,,800-663-5633,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6098122,-122.3413016,2024-12-09,147760,2024-12-09 00:21:15 UTC,,,,2014-11-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3413016 47.6098122),119.0,53033008101,Census Tract 81.01,0.211574177716
ELEC,1201 Third,1201 Third Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6072826,-122.3360929,2024-12-09,147761,2024-12-09 00:26:59 UTC,,,,2017-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.55-$15.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3360929 47.6072826),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,Pike Place Market,1901 Western Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,7.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6091582,-122.3418441,2024-12-09,147762,2024-12-09 00:26:55 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3418441 47.6091582),119.0,53033008101,Census Tract 81.01,0.211574177716
ELEC,Level A,"999 Third Avenue, Level A",,Seattle,WA,98104,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6048564,-122.3338286,2024-12-09,147764,2024-12-09 00:19:40 UTC,,,,2014-01-03,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3338286 47.6048564),120.0,53033008102,Census Tract 81.02,0.250155997697
ELEC,Second and Seneca Tower,1191 2nd Avenue,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6060061,-122.336716,2024-12-09,147765,2024-12-09 00:09:14 UTC,,,,2018-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.336716 47.6060061),119.0,53033008101,Census Tract 81.01,0.211574177716
ELEC,Union Station Parking Garage (#USPG),550 4th Avenue South,,Seattle,WA,98134,,800-663-5633,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5975078,-122.328595,2024-12-09,147769,2024-12-09 00:12:15 UTC,,,,2019-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,False,,POINT (-122.328595 47.5975078),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,Slalom Hawk Tower,255 S. King Street,,Seattle,WA,98104,,800-663-5633,E,,Public,24 hours daily,,,,,,8.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5980919,-122.3309701,2024-12-09,147770,2024-12-09 00:09:19 UTC,,,,2016-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3309701 47.5980919),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,531610 Stadium Innovation Center,1531 Utah Avenue South,,Seattle,WA,98134,,800-663-5633,E,,Public,24 hours daily,,,,,,6.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5892477,-122.3358112,2024-12-09,147773,2024-12-09 00:06:27 UTC,,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3358112 47.5892477),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,Union Square - Tesla Supercharger,601 Union Street,,Seattle,WA,98101,,877-798-3752,E,,Public,6am-12am daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,10.0,,Tesla,https://www.tesla.com/supercharger,200-9,47.610024,-122.332078,2024-07-01,149358,2024-08-14 18:58:22 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.332078 47.610024),121.0,53033008200,Census Tract 82,0.145086297145
ELEC,Seattle City Light S Service,409 South Spokane Street,,Seattle,WA,98134,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,3.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,47.571333,-122.328404,2024-12-09,149609,2024-12-09 02:43:41 UTC,,,,2019-11-27,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.328404 47.571333),133.0,53033009300,Census Tract 93,3.89300400897
ELEC,DUAL EV STATION 5,2520 NE University Village St,NE side of D level of parking garage,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.663902,-122.300245,2024-12-09,149757,2024-12-09 01:08:17 UTC,,,,2019-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,POINT (-122.300245 47.663902),52.0,53033004301,Census Tract 43.01,0.378062606685
ELEC,P1 Parking Level 1,1427 11th Avenue,,Seattle,WA,98122,,800-663-5633,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,4.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.613651,-122.3183251,2024-12-09,149915,2024-12-09 00:09:21 UTC,,,,2016-05-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,POINT (-122.3183251 47.613651),110.0,53033007503,Census Tract 75.03,0.0724078271524
ELEC,"Seattle, WA - Union Street (Wall Connector) - Tesla Destination",601 Union St,,Seattle,WA,98101,,877-798-3752,E,,Public,,,,,,,10.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.610142,-122.331887,2024-07-01,150555,2024-10-16 16:58:41 UTC,P,,,2019-07-25,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,POINT (-122.331887 47.610142),121.0,53033008200,Census Tract 82,0.145086297145
ELEC,Walgreens 11856 Seattle WA,566 Denny Way,,Seattle,WA,98109,,888-264-2208,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.619143,-122.34536,2024-12-09,151839,2024-12-09 02:51:11 UTC,,,,2019-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,POINT (-122.34536 47.619143),100.0,53033007203,Census Tract 72.03,0.223786334359
